tran_id,orig_acct,bene_acct,tx_type,base_amt,tran_timestamp,is_sar,alert_id
8879,89,37,WIRE,182.15,2012-09-10T00:00:00Z,False,-1
8880,94,44,CREDIT,897.27,2012-09-10T00:00:00Z,False,-1
8881,55,0,CREDIT,167.52,2012-09-10T00:00:00Z,False,-1
8882,94,25,CREDIT,619.84,2012-09-10T00:00:00Z,False,-1
8883,3,87,DEPOSIT,655.2,2012-09-10T00:00:00Z,False,-1
8884,3,47,CREDIT,953.9,2012-09-10T00:00:00Z,False,-1
8885,10,78,DEPOSIT,606.82,2012-09-10T00:00:00Z,False,-1
8886,4,92,WIRE,441.47,2012-09-10T00:00:00Z,False,-1
8887,20,55,CREDIT,454.15,2012-09-10T00:00:00Z,False,-1
8888,56,20,CREDIT,320.48,2012-09-10T00:00:00Z,False,-1
8889,95,38,CREDIT,857.49,2012-09-10T00:00:00Z,False,-1
8890,17,69,DEPOSIT,141.66,2012-09-10T00:00:00Z,False,-1
8891,83,90,CREDIT,870.4,2012-09-11T00:00:00Z,False,-1
8892,93,34,DEPOSIT,209.63,2012-09-11T00:00:00Z,False,-1
8893,79,96,TRANSFER,779.91,2012-09-11T00:00:00Z,False,-1
8894,59,7,CREDIT,869.91,2012-09-11T00:00:00Z,False,-1
8895,71,29,WIRE,136.92,2012-09-11T00:00:00Z,False,-1
8896,76,95,DEPOSIT,343.09,2012-09-11T00:00:00Z,False,-1
8897,81,68,DEPOSIT,902.35,2012-09-12T00:00:00Z,False,-1
8898,77,42,WIRE,513.9,2012-09-12T00:00:00Z,False,-1
8899,63,33,WIRE,510.86,2012-09-12T00:00:00Z,False,-1
8900,72,39,WIRE,282.92,2012-09-12T00:00:00Z,False,-1
8901,8,61,CREDIT,257.74,2012-09-12T00:00:00Z,False,-1
8902,52,35,WIRE,605.3,2012-09-12T00:00:00Z,False,-1
8903,89,37,WIRE,494.39,2012-09-12T00:00:00Z,False,-1
8904,1,49,DEPOSIT,693.83,2012-09-12T00:00:00Z,False,-1
8905,86,44,WIRE,700.25,2012-09-12T00:00:00Z,False,-1
8906,94,30,WIRE,917.87,2012-09-12T00:00:00Z,False,-1
8907,77,29,DEPOSIT,911.26,2012-09-12T00:00:00Z,False,-1
8908,60,17,CREDIT,834.57,2012-09-12T00:00:00Z,False,-1
8909,74,11,WIRE,173.71,2012-09-12T00:00:00Z,False,-1
8910,19,28,CREDIT,901.43,2012-09-12T00:00:00Z,False,-1
8911,50,2,CREDIT,673.99,2012-09-12T00:00:00Z,False,-1
8912,94,33,WIRE,541.0,2012-09-12T00:00:00Z,False,-1
8913,2,50,DEPOSIT,357.26,2012-09-12T00:00:00Z,False,-1
8914,73,3,CREDIT,823.66,2012-09-12T00:00:00Z,False,-1
8915,66,7,DEPOSIT,714.13,2012-09-12T00:00:00Z,False,-1
8916,11,98,WIRE,791.73,2012-09-12T00:00:00Z,False,-1
8917,15,22,DEPOSIT,972.38,2012-09-12T00:00:00Z,False,-1
8918,51,30,WIRE,699.11,2012-09-13T00:00:00Z,False,-1
8919,65,24,DEPOSIT,174.39,2012-09-13T00:00:00Z,False,-1
8920,54,28,CREDIT,796.3,2012-09-13T00:00:00Z,False,-1
8921,88,57,DEPOSIT,725.72,2012-09-13T00:00:00Z,False,-1
8922,6,25,TRANSFER,495.24,2012-09-13T00:00:00Z,False,-1
8923,67,35,CREDIT,260.16,2012-09-13T00:00:00Z,False,-1
8924,95,46,CREDIT,502.47,2012-09-13T00:00:00Z,False,-1
8925,58,2,WIRE,619.42,2012-09-13T00:00:00Z,False,-1
8926,83,32,DEPOSIT,375.34,2012-09-13T00:00:00Z,False,-1
8927,75,98,WIRE,166.33,2012-09-13T00:00:00Z,False,-1
8928,14,55,DEPOSIT,161.82,2012-09-13T00:00:00Z,False,-1
8929,1,49,DEPOSIT,793.03,2012-09-13T00:00:00Z,False,-1
8930,5,87,DEPOSIT,1092.94,2012-09-13T00:00:00Z,False,-1
8931,84,78,CREDIT,632.07,2012-09-13T00:00:00Z,False,-1
8932,0,27,DEPOSIT,650.57,2012-09-13T00:00:00Z,False,-1
8933,57,8,CREDIT,353.94,2012-09-13T00:00:00Z,False,-1
8934,78,45,CREDIT,710.65,2012-09-14T00:00:00Z,False,-1
8935,64,15,CREDIT,263.26,2012-09-14T00:00:00Z,False,-1
8936,85,50,WIRE,169.05,2012-09-14T00:00:00Z,False,-1
8937,21,92,DEPOSIT,643.32,2012-09-14T00:00:00Z,False,-1
8938,61,1,WIRE,754.57,2012-09-14T00:00:00Z,False,-1
8939,82,40,CREDIT,839.83,2012-09-14T00:00:00Z,False,-1
8940,70,9,CREDIT,164.79,2012-09-14T00:00:00Z,False,-1
8941,96,90,DEPOSIT,333.54,2012-09-14T00:00:00Z,False,-1
8942,95,82,CREDIT,606.71,2012-09-14T00:00:00Z,False,-1
8943,24,60,CREDIT,291.12,2012-09-14T00:00:00Z,False,-1
8944,93,36,CREDIT,755.65,2012-09-14T00:00:00Z,False,-1
8945,94,48,DEPOSIT,607.84,2012-09-14T00:00:00Z,False,-1
8946,68,34,WIRE,357.13,2012-09-14T00:00:00Z,False,-1
8947,78,45,CREDIT,130.59,2012-09-14T00:00:00Z,False,-1
8948,82,75,WIRE,687.27,2012-09-14T00:00:00Z,False,-1
8949,93,27,WIRE,606.02,2012-09-14T00:00:00Z,False,-1
8950,23,79,CREDIT,898.06,2012-09-14T00:00:00Z,False,-1
8951,7,66,CREDIT,249.19,2012-09-14T00:00:00Z,False,-1
8952,98,83,CREDIT,289.2,2012-09-15T00:00:00Z,False,-1
8953,69,17,WIRE,426.42,2012-09-15T00:00:00Z,False,-1
8954,97,98,DEPOSIT,638.59,2012-09-15T00:00:00Z,False,-1
8955,98,41,CREDIT,255.9,2012-09-15T00:00:00Z,False,-1
8956,68,43,CREDIT,617.34,2012-09-15T00:00:00Z,False,-1
8957,16,44,DEPOSIT,753.21,2012-09-15T00:00:00Z,False,-1
8958,9,70,DEPOSIT,787.02,2012-09-15T00:00:00Z,False,-1
8959,52,35,CREDIT,840.71,2012-09-15T00:00:00Z,False,-1
8960,80,39,DEPOSIT,277.67,2012-09-15T00:00:00Z,False,-1
8961,22,74,CREDIT,133.87,2012-09-15T00:00:00Z,False,-1
8962,13,97,DEPOSIT,308.22,2012-09-16T00:00:00Z,False,-1
8963,88,26,CREDIT,536.72,2012-09-16T00:00:00Z,False,-1
8964,87,31,DEPOSIT,676.54,2012-09-16T00:00:00Z,False,-1
8965,18,99,DEPOSIT,581.17,2012-09-16T00:00:00Z,False,-1
8966,90,6,WIRE,624.89,2012-09-16T00:00:00Z,False,-1
8967,88,44,DEPOSIT,391.0,2012-09-16T00:00:00Z,False,-1
8968,12,11,DEPOSIT,616.18,2012-09-16T00:00:00Z,False,-1
8969,91,97,CREDIT,935.23,2012-09-16T00:00:00Z,False,-1
8970,90,39,CREDIT,149.4,2012-09-16T00:00:00Z,False,-1
8971,19,99,CREDIT,523.38,2012-09-16T00:00:00Z,False,-1
8972,92,91,WIRE,186.89,2012-09-16T00:00:00Z,False,-1
8973,99,46,CREDIT,193.02,2012-09-16T00:00:00Z,False,-1
8974,62,5,CREDIT,636.73,2012-09-16T00:00:00Z,False,-1
8975,53,32,WIRE,694.03,2012-09-16T00:00:00Z,False,-1
8976,87,89,TRANSFER,885.21,2012-09-16T00:00:00Z,False,-1
8977,97,27,WIRE,189.27,2012-09-16T00:00:00Z,False,-1
8978,55,0,CREDIT,384.35,2012-09-17T00:00:00Z,False,-1
8979,20,29,DEPOSIT,437.0,2012-09-17T00:00:00Z,False,-1
8980,3,73,DEPOSIT,313.03,2012-09-17T00:00:00Z,False,-1
8981,15,47,CREDIT,356.13,2012-09-17T00:00:00Z,False,-1
8982,56,20,DEPOSIT,163.92,2012-09-17T00:00:00Z,False,-1
8983,96,38,DEPOSIT,509.15,2012-09-17T00:00:00Z,False,-1
8984,89,94,CREDIT,130.13,2012-09-17T00:00:00Z,False,-1
8985,10,70,DEPOSIT,454.77,2012-09-17T00:00:00Z,False,-1
8986,4,89,CREDIT,810.44,2012-09-17T00:00:00Z,False,-1
8987,17,42,CREDIT,363.08,2012-09-17T00:00:00Z,False,-1
8988,94,48,DEPOSIT,601.15,2012-09-17T00:00:00Z,False,-1
8989,99,25,CREDIT,191.04,2012-09-17T00:00:00Z,False,-1
8990,77,68,CREDIT,167.63,2012-09-17T00:00:00Z,False,-1
8991,79,74,WIRE,916.36,2012-09-18T00:00:00Z,False,-1
8992,59,7,DEPOSIT,336.16,2012-09-18T00:00:00Z,False,-1
8993,76,63,TRANSFER,726.94,2012-09-18T00:00:00Z,False,-1
8994,71,29,DEPOSIT,262.28,2012-09-18T00:00:00Z,False,-1
8995,83,97,WIRE,837.09,2012-09-18T00:00:00Z,False,-1
8996,94,34,WIRE,938.42,2012-09-18T00:00:00Z,False,-1
8997,81,50,DEPOSIT,668.58,2012-09-19T00:00:00Z,False,-1
8998,91,37,WIRE,233.17,2012-09-19T00:00:00Z,False,-1
8999,74,11,DEPOSIT,943.29,2012-09-19T00:00:00Z,False,-1
9000,15,24,WIRE,210.64,2012-09-19T00:00:00Z,False,-1
9001,52,35,WIRE,935.27,2012-09-19T00:00:00Z,False,-1
9002,89,42,CREDIT,840.16,2012-09-19T00:00:00Z,False,-1
9003,11,46,TRANSFER,853.58,2012-09-19T00:00:00Z,False,-1
9004,73,3,DEPOSIT,392.48,2012-09-19T00:00:00Z,False,-1
9005,50,2,DEPOSIT,677.81,2012-09-19T00:00:00Z,False,-1
9006,72,39,WIRE,343.92,2012-09-19T00:00:00Z,False,-1
9007,8,73,CREDIT,547.73,2012-09-19T00:00:00Z,False,-1
9008,2,86,WIRE,742.51,2012-09-19T00:00:00Z,False,-1
9009,60,17,WIRE,846.96,2012-09-19T00:00:00Z,False,-1
9010,98,33,DEPOSIT,468.72,2012-09-19T00:00:00Z,False,-1
9011,25,28,DEPOSIT,595.12,2012-09-19T00:00:00Z,False,-1
9012,98,30,CREDIT,978.95,2012-09-19T00:00:00Z,False,-1
9013,86,18,DEPOSIT,894.98,2012-09-19T00:00:00Z,False,-1
9014,38,49,CREDIT,185.7,2012-09-19T00:00:00Z,False,-1
9015,66,7,DEPOSIT,352.13,2012-09-19T00:00:00Z,False,-1
9016,96,29,WIRE,571.2,2012-09-19T00:00:00Z,False,-1
9017,63,33,DEPOSIT,913.84,2012-09-19T00:00:00Z,False,-1
9018,75,78,WIRE,397.71,2012-09-20T00:00:00Z,False,-1
9019,0,55,DEPOSIT,223.19,2012-09-20T00:00:00Z,False,-1
9020,58,2,CREDIT,843.78,2012-09-20T00:00:00Z,False,-1
9021,51,30,WIRE,808.16,2012-09-20T00:00:00Z,False,-1
9022,84,70,WIRE,492.19,2012-09-20T00:00:00Z,False,-1
9023,67,35,CREDIT,725.34,2012-09-20T00:00:00Z,False,-1
9024,97,46,CREDIT,180.62,2012-09-20T00:00:00Z,False,-1
9025,6,93,WIRE,621.48,2012-09-20T00:00:00Z,False,-1
9026,88,44,DEPOSIT,329.94,2012-09-20T00:00:00Z,False,-1
9027,99,32,CREDIT,961.68,2012-09-20T00:00:00Z,False,-1
9028,54,28,DEPOSIT,573.07,2012-09-20T00:00:00Z,False,-1
9029,57,8,CREDIT,689.25,2012-09-20T00:00:00Z,False,-1
9030,65,24,DEPOSIT,543.93,2012-09-20T00:00:00Z,False,-1
9031,14,48,WIRE,704.13,2012-09-20T00:00:00Z,False,-1
9032,5,33,WIRE,694.72,2012-09-20T00:00:00Z,False,-1
9033,1,97,DEPOSIT,568.34,2012-09-20T00:00:00Z,False,-1
9034,96,29,WIRE,212.92,2012-09-21T00:00:00Z,False,-1
9035,21,40,WIRE,334.19,2012-09-21T00:00:00Z,False,-1
9036,93,78,DEPOSIT,290.26,2012-09-21T00:00:00Z,False,-1
9037,24,69,DEPOSIT,522.02,2012-09-21T00:00:00Z,False,-1
9038,70,9,CREDIT,598.69,2012-09-21T00:00:00Z,False,-1
9039,87,45,TRANSFER,414.55,2012-09-21T00:00:00Z,False,-1
9040,78,83,DEPOSIT,232.84,2012-09-21T00:00:00Z,False,-1
9041,85,78,DEPOSIT,247.37,2012-09-21T00:00:00Z,False,-1
9042,97,36,CREDIT,851.12,2012-09-21T00:00:00Z,False,-1
9043,97,48,DEPOSIT,117.24,2012-09-21T00:00:00Z,False,-1
9044,61,1,WIRE,975.55,2012-09-21T00:00:00Z,False,-1
9045,82,84,DEPOSIT,131.94,2012-09-21T00:00:00Z,False,-1
9046,94,40,CREDIT,478.64,2012-09-21T00:00:00Z,False,-1
9047,95,70,DEPOSIT,180.72,2012-09-21T00:00:00Z,False,-1
9048,64,15,CREDIT,267.03,2012-09-21T00:00:00Z,False,-1
9049,23,37,CREDIT,126.16,2012-09-21T00:00:00Z,False,-1
9050,7,79,CREDIT,247.79,2012-09-21T00:00:00Z,False,-1
9051,68,34,DEPOSIT,840.85,2012-09-21T00:00:00Z,False,-1
9052,67,35,DEPOSIT,798.02,2012-09-22T00:00:00Z,False,-1
9053,22,62,CREDIT,742.97,2012-09-22T00:00:00Z,False,-1
9054,69,17,CREDIT,504.59,2012-09-22T00:00:00Z,False,-1
9055,80,12,CREDIT,459.12,2012-09-22T00:00:00Z,False,-1
9056,97,21,DEPOSIT,295.36,2012-09-22T00:00:00Z,False,-1
9057,16,83,CREDIT,845.27,2012-09-22T00:00:00Z,False,-1
9058,95,43,CREDIT,973.39,2012-09-22T00:00:00Z,False,-1
9059,99,41,CREDIT,798.19,2012-09-22T00:00:00Z,False,-1
9060,98,82,CREDIT,901.46,2012-09-22T00:00:00Z,False,-1
9061,9,77,CREDIT,763.43,2012-09-22T00:00:00Z,False,-1
9062,87,71,DEPOSIT,839.96,2012-09-23T00:00:00Z,False,-1
9063,12,57,DEPOSIT,260.04,2012-09-23T00:00:00Z,False,-1
9064,92,39,CREDIT,271.54,2012-09-23T00:00:00Z,False,-1
9065,62,5,DEPOSIT,834.3,2012-09-23T00:00:00Z,False,-1
9066,90,76,WIRE,840.19,2012-09-23T00:00:00Z,False,-1
9067,11,26,DEPOSIT,471.16,2012-09-23T00:00:00Z,False,-1
9068,53,32,DEPOSIT,210.64,2012-09-23T00:00:00Z,False,-1
9069,94,44,CREDIT,766.37,2012-09-23T00:00:00Z,False,-1
9070,91,52,CREDIT,916.54,2012-09-23T00:00:00Z,False,-1
9071,92,81,WIRE,209.7,2012-09-23T00:00:00Z,False,-1
9072,99,89,CREDIT,806.43,2012-09-23T00:00:00Z,False,-1
9073,0,27,DEPOSIT,409.01,2012-09-23T00:00:00Z,False,-1
9074,13,95,DEPOSIT,894.82,2012-09-23T00:00:00Z,False,-1
9075,19,97,DEPOSIT,690.29,2012-09-23T00:00:00Z,False,-1
9076,18,46,WIRE,519.31,2012-09-23T00:00:00Z,False,-1
9077,49,31,CREDIT,854.19,2012-09-23T00:00:00Z,False,-1
9078,55,0,CREDIT,587.23,2012-09-24T00:00:00Z,False,-1
9079,94,25,CREDIT,996.58,2012-09-24T00:00:00Z,False,-1
9080,17,70,CREDIT,415.83,2012-09-24T00:00:00Z,False,-1
9081,6,25,TRANSFER,909.39,2012-09-24T00:00:00Z,False,-1
9082,20,92,CREDIT,672.69,2012-09-24T00:00:00Z,False,-1
9083,3,47,CREDIT,548.7,2012-09-24T00:00:00Z,False,-1
9084,42,47,CREDIT,169.68,2012-09-24T00:00:00Z,False,-1
9085,77,34,DEPOSIT,406.95,2012-09-24T00:00:00Z,False,-1
9086,98,38,DEPOSIT,104.78,2012-09-24T00:00:00Z,False,-1
9087,4,24,DEPOSIT,464.13,2012-09-24T00:00:00Z,False,-1
9088,89,86,DEPOSIT,701.78,2012-09-24T00:00:00Z,False,-1
9089,56,20,DEPOSIT,391.12,2012-09-24T00:00:00Z,False,-1
9090,10,41,DEPOSIT,914.72,2012-09-24T00:00:00Z,False,-1
9091,59,7,CREDIT,871.56,2012-09-25T00:00:00Z,False,-1
9092,83,95,CREDIT,629.98,2012-09-25T00:00:00Z,False,-1
9093,71,29,DEPOSIT,958.06,2012-09-25T00:00:00Z,False,-1
9094,79,95,CREDIT,356.73,2012-09-25T00:00:00Z,False,-1
9095,76,44,DEPOSIT,902.61,2012-09-25T00:00:00Z,False,-1
9096,68,34,DEPOSIT,433.86,2012-09-25T00:00:00Z,False,-1
9097,72,39,WIRE,809.42,2012-09-26T00:00:00Z,False,-1
9098,26,28,DEPOSIT,599.57,2012-09-26T00:00:00Z,False,-1
9099,8,57,DEPOSIT,593.3,2012-09-26T00:00:00Z,False,-1
9100,74,11,WIRE,392.94,2012-09-26T00:00:00Z,False,-1
9101,63,33,CREDIT,172.89,2012-09-26T00:00:00Z,False,-1
9102,60,17,DEPOSIT,795.2,2012-09-26T00:00:00Z,False,-1
9103,81,95,CREDIT,895.99,2012-09-26T00:00:00Z,False,-1
9104,56,49,DEPOSIT,953.37,2012-09-26T00:00:00Z,False,-1
9105,50,2,CREDIT,508.94,2012-09-26T00:00:00Z,False,-1
9106,71,29,TRANSFER,370.28,2012-09-26T00:00:00Z,False,-1
9107,95,37,DEPOSIT,837.81,2012-09-26T00:00:00Z,False,-1
9108,11,74,WIRE,138.14,2012-09-26T00:00:00Z,False,-1
9109,63,33,DEPOSIT,372.52,2012-09-26T00:00:00Z,False,-1
9110,2,58,DEPOSIT,645.43,2012-09-26T00:00:00Z,False,-1
9111,95,42,DEPOSIT,974.89,2012-09-26T00:00:00Z,False,-1
9112,15,64,CREDIT,187.6,2012-09-26T00:00:00Z,False,-1
9113,51,30,WIRE,587.64,2012-09-26T00:00:00Z,False,-1
9114,73,3,CREDIT,522.85,2012-09-26T00:00:00Z,False,-1
9115,86,49,CREDIT,920.63,2012-09-26T00:00:00Z,False,-1
9116,66,7,DEPOSIT,650.64,2012-09-26T00:00:00Z,False,-1
9117,52,35,CREDIT,353.78,2012-09-26T00:00:00Z,False,-1
9118,57,8,CREDIT,691.04,2012-09-27T00:00:00Z,False,-1
9119,84,95,WIRE,104.97,2012-09-27T00:00:00Z,False,-1
9120,0,27,DEPOSIT,374.92,2012-09-27T00:00:00Z,False,-1
9121,14,20,CREDIT,896.27,2012-09-27T00:00:00Z,False,-1
9122,58,2,DEPOSIT,151.85,2012-09-27T00:00:00Z,False,-1
9123,88,37,WIRE,848.36,2012-09-27T00:00:00Z,False,-1
9124,65,24,WIRE,390.65,2012-09-27T00:00:00Z,False,-1
9125,67,35,CREDIT,353.5,2012-09-27T00:00:00Z,False,-1
9126,99,46,CREDIT,492.6,2012-09-27T00:00:00Z,False,-1
9127,6,30,CREDIT,299.24,2012-09-27T00:00:00Z,False,-1
9128,51,30,DEPOSIT,584.27,2012-09-27T00:00:00Z,False,-1
9129,5,62,WIRE,240.56,2012-09-27T00:00:00Z,False,-1
9130,54,28,WIRE,325.98,2012-09-27T00:00:00Z,False,-1
9131,53,32,CREDIT,959.93,2012-09-27T00:00:00Z,False,-1
9132,1,61,CREDIT,413.99,2012-09-27T00:00:00Z,False,-1
9133,75,11,CREDIT,970.59,2012-09-27T00:00:00Z,False,-1
9134,21,44,CREDIT,174.97,2012-09-28T00:00:00Z,False,-1
9135,68,34,WIRE,196.85,2012-09-28T00:00:00Z,False,-1
9136,23,20,DEPOSIT,798.54,2012-09-28T00:00:00Z,False,-1
9137,24,26,CREDIT,940.08,2012-09-28T00:00:00Z,False,-1
9138,91,45,CREDIT,132.23,2012-09-28T00:00:00Z,False,-1
9139,85,60,CREDIT,629.95,2012-09-28T00:00:00Z,False,-1
9140,70,9,TRANSFER,526.93,2012-09-28T00:00:00Z,False,-1
9141,61,1,DEPOSIT,881.94,2012-09-28T00:00:00Z,False,-1
9142,7,22,WIRE,993.19,2012-09-28T00:00:00Z,False,-1
9143,78,77,CREDIT,999.4,2012-09-28T00:00:00Z,False,-1
9144,99,48,WIRE,647.29,2012-09-28T00:00:00Z,False,-1
9145,82,56,DEPOSIT,942.29,2012-09-28T00:00:00Z,False,-1
9146,64,15,CREDIT,161.18,2012-09-28T00:00:00Z,False,-1
9147,96,83,DEPOSIT,358.95,2012-09-28T00:00:00Z,False,-1
9148,93,73,CREDIT,343.8,2012-09-28T00:00:00Z,False,-1
9149,95,35,CREDIT,540.77,2012-09-28T00:00:00Z,False,-1
9150,98,36,WIRE,786.03,2012-09-28T00:00:00Z,False,-1
9151,98,40,DEPOSIT,156.01,2012-09-28T00:00:00Z,False,-1
9152,10,41,DEPOSIT,993.04,2012-09-29T00:00:00Z,False,-1
9153,97,96,CREDIT,422.14,2012-09-29T00:00:00Z,False,-1
9154,33,43,CREDIT,358.75,2012-09-29T00:00:00Z,False,-1
9155,22,56,WIRE,313.45,2012-09-29T00:00:00Z,False,-1
9156,28,35,DEPOSIT,599.59,2012-09-29T00:00:00Z,False,-1
9157,69,17,CREDIT,615.84,2012-09-29T00:00:00Z,False,-1
9158,16,98,DEPOSIT,842.19,2012-09-29T00:00:00Z,False,-1
9159,98,54,CREDIT,323.03,2012-09-29T00:00:00Z,False,-1
9160,9,38,DEPOSIT,305.95,2012-09-29T00:00:00Z,False,-1
9161,80,97,CREDIT,261.48,2012-09-29T00:00:00Z,False,-1
9162,13,26,DEPOSIT,508.67,2012-09-30T00:00:00Z,False,-1
9163,32,27,DEPOSIT,414.47,2012-09-30T00:00:00Z,False,-1
9164,87,70,CREDIT,439.56,2012-09-30T00:00:00Z,False,-1
9165,62,5,DEPOSIT,911.11,2012-09-30T00:00:00Z,False,-1
9166,53,32,CREDIT,783.48,2012-09-30T00:00:00Z,False,-1
9167,12,6,WIRE,750.96,2012-09-30T00:00:00Z,False,-1
9168,54,31,CREDIT,882.38,2012-09-30T00:00:00Z,False,-1
9169,29,39,CREDIT,913.02,2012-09-30T00:00:00Z,False,-1
9170,92,90,CREDIT,344.22,2012-09-30T00:00:00Z,False,-1
9171,16,44,DEPOSIT,550.24,2012-09-30T00:00:00Z,False,-1
9172,18,96,CREDIT,674.23,2012-09-30T00:00:00Z,False,-1
9173,19,28,CREDIT,909.4,2012-09-30T00:00:00Z,False,-1
9174,91,94,CREDIT,919.22,2012-09-30T00:00:00Z,False,-1
9175,99,41,CREDIT,649.49,2012-09-30T00:00:00Z,False,-1
9176,90,87,WIRE,961.7,2012-09-30T00:00:00Z,False,-1
9177,13,34,CREDIT,587.34,2012-09-30T00:00:00Z,False,-1
9178,4,92,WIRE,790.01,2012-10-01T00:00:00Z,False,-1
9179,56,20,CREDIT,238.65,2012-10-01T00:00:00Z,False,-1
9180,9,38,DEPOSIT,247.81,2012-10-01T00:00:00Z,False,-1
9181,56,25,TRANSFER,671.25,2012-10-01T00:00:00Z,False,-1
9182,77,47,DEPOSIT,906.83,2012-10-01T00:00:00Z,False,-1
9183,17,77,CREDIT,478.89,2012-10-01T00:00:00Z,False,-1
9184,3,87,DEPOSIT,152.04,2012-10-01T00:00:00Z,False,-1
9185,89,96,CREDIT,340.77,2012-10-01T00:00:00Z,False,-1
9186,94,92,CREDIT,513.68,2012-10-01T00:00:00Z,False,-1
9187,20,64,CREDIT,738.73,2012-10-01T00:00:00Z,False,-1
9188,77,47,DEPOSIT,195.47,2012-10-01T00:00:00Z,False,-1
9189,10,91,CREDIT,545.38,2012-10-01T00:00:00Z,False,-1
9190,55,0,DEPOSIT,403.55,2012-10-01T00:00:00Z,False,-1
9191,13,34,CREDIT,407.44,2012-10-02T00:00:00Z,False,-1
9192,76,51,DEPOSIT,717.68,2012-10-02T00:00:00Z,False,-1
9193,59,7,CREDIT,228.86,2012-10-02T00:00:00Z,False,-1
9194,79,17,DEPOSIT,147.56,2012-10-02T00:00:00Z,False,-1
9195,71,29,DEPOSIT,496.94,2012-10-02T00:00:00Z,False,-1
9196,83,94,DEPOSIT,801.29,2012-10-02T00:00:00Z,False,-1
9197,20,29,DEPOSIT,819.16,2012-10-03T00:00:00Z,False,-1
9198,2,50,DEPOSIT,890.26,2012-10-03T00:00:00Z,False,-1
9199,73,3,DEPOSIT,782.14,2012-10-03T00:00:00Z,False,-1
9200,27,28,CREDIT,272.15,2012-10-03T00:00:00Z,False,-1
9201,86,98,CREDIT,465.24,2012-10-03T00:00:00Z,False,-1
9202,6,30,CREDIT,892.14,2012-10-03T00:00:00Z,False,-1
9203,17,42,CREDIT,240.17,2012-10-03T00:00:00Z,False,-1
9204,23,37,CREDIT,469.47,2012-10-03T00:00:00Z,False,-1
9205,59,49,WIRE,648.61,2012-10-03T00:00:00Z,False,-1
9206,72,39,WIRE,598.95,2012-10-03T00:00:00Z,False,-1
9207,5,33,WIRE,717.9,2012-10-03T00:00:00Z,False,-1
9208,81,54,WIRE,814.72,2012-10-03T00:00:00Z,False,-1
9209,50,2,CREDIT,338.2,2012-10-03T00:00:00Z,False,-1
9210,60,17,CREDIT,998.19,2012-10-03T00:00:00Z,False,-1
9211,74,11,CREDIT,675.09,2012-10-03T00:00:00Z,False,-1
9212,11,86,DEPOSIT,444.79,2012-10-03T00:00:00Z,False,-1
9213,8,66,DEPOSIT,838.41,2012-10-03T00:00:00Z,False,-1
9214,63,33,DEPOSIT,352.25,2012-10-03T00:00:00Z,False,-1
9215,15,32,WIRE,439.34,2012-10-03T00:00:00Z,False,-1
9216,66,7,DEPOSIT,802.44,2012-10-03T00:00:00Z,False,-1
9217,52,35,WIRE,576.97,2012-10-03T00:00:00Z,False,-1
9218,6,94,DEPOSIT,852.26,2012-10-04T00:00:00Z,False,-1
9219,88,79,CREDIT,780.67,2012-10-04T00:00:00Z,False,-1
9220,75,96,DEPOSIT,998.32,2012-10-04T00:00:00Z,False,-1
9221,1,49,DEPOSIT,142.61,2012-10-04T00:00:00Z,False,-1
9222,65,24,CREDIT,107.83,2012-10-04T00:00:00Z,False,-1
9223,14,30,CREDIT,168.34,2012-10-04T00:00:00Z,False,-1
9224,5,87,DEPOSIT,957.7,2012-10-04T00:00:00Z,False,-1
9225,0,55,DEPOSIT,614.74,2012-10-04T00:00:00Z,False,-1
9226,15,32,WIRE,442.35,2012-10-04T00:00:00Z,False,-1
9227,67,35,DEPOSIT,988.76,2012-10-04T00:00:00Z,False,-1
9228,57,8,CREDIT,981.33,2012-10-04T00:00:00Z,False,-1
9229,84,75,DEPOSIT,473.26,2012-10-04T00:00:00Z,False,-1
9230,58,2,CREDIT,174.24,2012-10-04T00:00:00Z,False,-1
9231,51,30,TRANSFER,672.79,2012-10-04T00:00:00Z,False,-1
9232,54,28,WIRE,179.37,2012-10-04T00:00:00Z,False,-1
9233,11,46,TRANSFER,318.99,2012-10-04T00:00:00Z,False,-1
9234,96,84,CREDIT,441.52,2012-10-05T00:00:00Z,False,-1
9235,93,54,DEPOSIT,885.64,2012-10-05T00:00:00Z,False,-1
9236,38,45,CREDIT,505.98,2012-10-05T00:00:00Z,False,-1
9237,23,98,CREDIT,478.91,2012-10-05T00:00:00Z,False,-1
9238,14,48,WIRE,860.64,2012-10-05T00:00:00Z,False,-1
9239,24,90,WIRE,381.69,2012-10-05T00:00:00Z,False,-1
9240,30,36,CREDIT,143.36,2012-10-05T00:00:00Z,False,-1
9241,85,11,CREDIT,878.53,2012-10-05T00:00:00Z,False,-1
9242,82,83,CREDIT,462.45,2012-10-05T00:00:00Z,False,-1
9243,21,40,WIRE,553.65,2012-10-05T00:00:00Z,False,-1
9244,64,15,CREDIT,329.59,2012-10-05T00:00:00Z,False,-1
9245,61,1,CREDIT,185.22,2012-10-05T00:00:00Z,False,-1
9246,78,14,WIRE,494.16,2012-10-05T00:00:00Z,False,-1
9247,7,59,DEPOSIT,767.3,2012-10-05T00:00:00Z,False,-1
9248,70,9,DEPOSIT,655.34,2012-10-05T00:00:00Z,False,-1
9249,21,99,WIRE,612.41,2012-10-05T00:00:00Z,False,-1
